"FIQ_ORDRE";"FIQ_PES";"FIQ_TRA_CODE";"FIQ_DATE_DEPOT";"FIQ_DATE_TRI";"MATERIAUX";"POIDS_VRAC";"POIDS_SAC";"FAMILLE_MATERIAUX"
17079;1538540;"133004";16/11/23;16/11/23;"Verre recyclable";0;0;"Materiaux non valorisables"
17079;1538540;"133004";16/11/23;16/11/23;"PE films valorisables";0;0;"Autres emb recyclables en plastique"
17079;1538540;"133004";16/11/23;16/11/23;"Carton plat et carton ondulé imprimé";9,83;0;"Emballages papier - carton"
17079;1538540;"133004";16/11/23;16/11/23;"Recyclables imbriqués";0;0;"Materiaux non valorisables"
17079;1538540;"133004";16/11/23;16/11/23;"ELA";0,64;0;"Emballages papier - carton"
17079;1538540;"133004";16/11/23;16/11/23;"Recyclables souillés";0;0;"Materiaux non valorisables"
17080;1538593;"120026";16/11/23;16/11/23;"Emballages recyclables en aluminium";0;0;"Emballages métalliques"
17080;1538593;"120026";16/11/23;16/11/23;"PEHD translucide ou opaque";0,2;0;"Flaconnages recyclables en plastique"
17080;1538593;"120026";16/11/23;16/11/23;"PET autre et PVC";0,06;0;"Flaconnages recyclables en plastique"
17080;1538593;"120026";16/11/23;16/11/23;"autre plastique non valorisable";0,16;0;"Materiaux non valorisables"
17080;1538593;"120026";16/11/23;16/11/23;"Verre recyclable";0;0;"Materiaux non valorisables"
17080;1538593;"120026";16/11/23;16/11/23;"PE PP PS autre valorisable barquettes pots";0;0;"Materiaux non valorisables"
17048;1534968;"330005";09/10/23;10/10/23;"Carton plat et carton ondulé imprimé";8,29;0;"Emballages papier - carton"
17048;1534968;"330005";09/10/23;10/10/23;"Eléments fins non triables";0;0;"Materiaux non valorisables"
17048;1534968;"330005";09/10/23;10/10/23;"Récurrence carton plats et ondulé imprimé";0;0;"Emballages papier - carton"
17048;1534968;"330005";09/10/23;10/10/23;"PET Foncé, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
17048;1534968;"330005";09/10/23;10/10/23;"PET transparent incolore et bleuté clair";1,23;0;"Flaconnages recyclables en plastique"
17048;1534968;"330005";09/10/23;10/10/23;"Verre recyclable";0;0;"Materiaux non valorisables"
17048;1534968;"330005";09/10/23;10/10/23;"Journaux et magazines";7,17;0;"Autres papiers recyclables"
17048;1534968;"330005";09/10/23;10/10/23;"PET Clair, barquettes, pot (valo)";0,12;0;"Autres emb recyclables en plastique"
17048;1534968;"330005";09/10/23;10/10/23;"PET autre et PVC";0,91;0;"Flaconnages recyclables en plastique"
17048;1534968;"330005";09/10/23;10/10/23;"Recyclables imbriqués";0;0;"Materiaux non valorisables"
17048;1534968;"330005";09/10/23;10/10/23;"PET Clair, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
17048;1534968;"330005";09/10/23;10/10/23;"autre plastique valorisable (objets)";0;0;"Materiaux non valorisables"
17048;1534968;"330005";09/10/23;10/10/23;"Recyclables souillés";0;0;"Materiaux non valorisables"
17048;1534968;"330005";09/10/23;10/10/23;"Sacs fermés contenant des OM brutes";0;0;"Materiaux non valorisables"
17048;1534968;"330005";09/10/23;10/10/23;"PE films valorisables (valo)";0,96;0;"Autres emb recyclables en plastique"
17048;1534968;"330005";09/10/23;10/10/23;"Fines alu";0,49;0;"Emballages métalliques"
17048;1534968;"330005";09/10/23;10/10/23;"GM";0,71;0;"Autres papiers recyclables"
17048;1534968;"330005";09/10/23;10/10/23;"Emballages recyclables en acier";2,11;0;"Emballages métalliques"
17048;1534968;"330005";09/10/23;10/10/23;"PE PP PS autre valorisable barquettes pots";0;0;"Materiaux non valorisables"
17048;1534968;"330005";09/10/23;10/10/23;"Carton brun";0;0;"Emballages papier - carton"
17048;1534968;"330005";09/10/23;10/10/23;"PE PP PS barquettes pots (valo)";0;0;"Autres emb recyclables en plastique"
17048;1534968;"330005";09/10/23;10/10/23;"PEHD translucide ou opaque";2,07;0;"Flaconnages recyclables en plastique"
17048;1534968;"330005";09/10/23;10/10/23;"PET Foncé, barquettes, pot (valo)";0;0;""
17048;1534968;"330005";09/10/23;10/10/23;"Emballages recyclables en aluminium";0,31;0;"Emballages métalliques"
17048;1534968;"330005";09/10/23;10/10/23;"PE films valorisables";0;0;"Autres emb recyclables en plastique"
17048;1534968;"330005";09/10/23;10/10/23;"autre plastique non valorisable";1,73;0;"Materiaux non valorisables"
17049;1535109;"170003";10/10/23;10/10/23;"Sacs fermés contenant des OM brutes";0;0;"Materiaux non valorisables"
17050;1535201;"170006";11/10/23;11/10/23;"PE films valorisables (valo)";0,27;0;"Autres emb recyclables en plastique"
17050;1535201;"170006";11/10/23;11/10/23;"PET Clair, barquettes, pot (valo)";0,15;0;"Autres emb recyclables en plastique"
17050;1535201;"170006";11/10/23;11/10/23;"PEHD translucide ou opaque";1,26;0;"Flaconnages recyclables en plastique"
17050;1535201;"170006";11/10/23;11/10/23;"Emballages recyclables en aluminium";0,12;0;"Emballages métalliques"
17050;1535201;"170006";11/10/23;11/10/23;"PE PP PS autre valorisable barquettes pots";0;0;"Materiaux non valorisables"
17050;1535201;"170006";11/10/23;11/10/23;"PET transparent incolore et bleuté clair";0,83;0;"Flaconnages recyclables en plastique"
17050;1535201;"170006";11/10/23;11/10/23;"Verre recyclable";0;0;"Materiaux non valorisables"
17050;1535201;"170006";11/10/23;11/10/23;"PET Clair, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
17050;1535201;"170006";11/10/23;11/10/23;"Carton brun";0;0;"Emballages papier - carton"
17050;1535201;"170006";11/10/23;11/10/23;"Matériaux hors PTM";0;0;"Materiaux non valorisables"
17050;1535201;"170006";11/10/23;11/10/23;"autre plastique valorisable (objets)";0;0;"Materiaux non valorisables"
17050;1535201;"170006";11/10/23;11/10/23;"PET Foncé, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
17050;1535201;"170006";11/10/23;11/10/23;"Objets plastique valorisables (valo)";0;0;"Autres emb recyclables en plastique"
17050;1535201;"170006";11/10/23;11/10/23;"PE films valorisables";0;0;"Autres emb recyclables en plastique"
17050;1535201;"170006";11/10/23;11/10/23;"PET autre et PVC";0,17;0;"Flaconnages recyclables en plastique"
17050;1535201;"170006";11/10/23;11/10/23;"Recyclables imbriqués";0;0;"Materiaux non valorisables"
17050;1535201;"170006";11/10/23;11/10/23;"Emballages recyclables en acier";0,86;0;"Emballages métalliques"
17050;1535201;"170006";11/10/23;11/10/23;"Recyclables souillés";0;0;"Materiaux non valorisables"
17050;1535201;"170006";11/10/23;11/10/23;"Carton plat et carton ondulé imprimé";6,79;0;"Emballages papier - carton"
17050;1535201;"170006";11/10/23;11/10/23;"autre plastique non valorisable";0,59;0;"Materiaux non valorisables"
17050;1535201;"170006";11/10/23;11/10/23;"Non valorisables vrais";23,22;0;"Materiaux non valorisables"
17050;1535201;"170006";11/10/23;11/10/23;"Récurrence carton plats et ondulé imprimé";0;0;"Emballages papier - carton"
17050;1535201;"170006";11/10/23;11/10/23;"Journaux et magazines";3,49;0;"Autres papiers recyclables"
17050;1535201;"170006";11/10/23;11/10/23;"PET Foncé, barquettes, pot (valo)";0;0;""
17050;1535201;"170006";11/10/23;11/10/23;"Fines alu";0,03;0;"Emballages métalliques"
17050;1535201;"170006";11/10/23;11/10/23;"Eléments fins non triables";0;0;"Materiaux non valorisables"
17050;1535201;"170006";11/10/23;11/10/23;"GM";0,04;0;"Autres papiers recyclables"
17050;1535201;"170006";11/10/23;11/10/23;"PE PP PS barquettes pots (valo)";0;0;"Autres emb recyclables en plastique"
17050;1535201;"170006";11/10/23;11/10/23;"ELA";0,26;0;"Emballages papier - carton"
17065;1536555;"120036";26/10/23;26/10/23;"Emballages recyclables en aluminium";0,03;0;"Emballages métalliques"
17066;1536544;"120064";26/10/23;26/10/23;"PET Clair, barquettes, pot (valo)";0,09;0;"Autres emb recyclables en plastique"
17068;1536809;"340007";30/10/23;31/10/23;"PET Clair, barquettes, pot (valo)";0,14;0;"Autres emb recyclables en plastique"
17068;1536809;"340007";30/10/23;31/10/23;"PE PP PS barquettes pots (valo)";0;0;"Autres emb recyclables en plastique"
17068;1536809;"340007";30/10/23;31/10/23;"Emballages recyclables en aluminium";0,09;0;"Emballages métalliques"
17068;1536809;"340007";30/10/23;31/10/23;"PE films valorisables";0;0;"Autres emb recyclables en plastique"
17068;1536809;"340007";30/10/23;31/10/23;"PET autre et PVC";0,08;0;"Flaconnages recyclables en plastique"
17068;1536809;"340007";30/10/23;31/10/23;"Recyclables souillés";0;0;"Materiaux non valorisables"
17068;1536809;"340007";30/10/23;31/10/23;"Journaux et magazines";8,55;0;"Autres papiers recyclables"
17068;1536809;"340007";30/10/23;31/10/23;"PEHD translucide ou opaque";0,56;0;"Flaconnages recyclables en plastique"
17068;1536809;"340007";30/10/23;31/10/23;"PE films valorisables (valo)";0,59;0;"Autres emb recyclables en plastique"
17068;1536809;"340007";30/10/23;31/10/23;"PET Foncé, barquettes, pot (valo)";0;0;""
17068;1536809;"340007";30/10/23;31/10/23;"autre plastique non valorisable";0,51;0;"Materiaux non valorisables"
17068;1536809;"340007";30/10/23;31/10/23;"autre plastique valorisable (objets)";0;0;"Materiaux non valorisables"
17068;1536809;"340007";30/10/23;31/10/23;"PE PP PS autre valorisable barquettes pots";0;0;"Materiaux non valorisables"
17068;1536809;"340007";30/10/23;31/10/23;"Carton plat et carton ondulé imprimé";3,9;0;"Emballages papier - carton"
17068;1536809;"340007";30/10/23;31/10/23;"PET Foncé, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
17068;1536809;"340007";30/10/23;31/10/23;"Recyclables imbriqués";0;0;"Materiaux non valorisables"
17068;1536809;"340007";30/10/23;31/10/23;"Eléments fins non triables";0;0;"Materiaux non valorisables"
17068;1536809;"340007";30/10/23;31/10/23;"Emballages recyclables en acier";0,23;0;"Emballages métalliques"
17068;1536809;"340007";30/10/23;31/10/23;"Récurrence carton plats et ondulé imprimé";0;0;"Emballages papier - carton"
17068;1536809;"340007";30/10/23;31/10/23;"PET Clair, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
17068;1536809;"340007";30/10/23;31/10/23;"Non valorisables vrais";26,71;0;"Materiaux non valorisables"
17068;1536809;"340007";30/10/23;31/10/23;"GM";0,54;0;"Autres papiers recyclables"
17068;1536809;"340007";30/10/23;31/10/23;"ELA";0,69;0;"Emballages papier - carton"
17068;1536809;"340007";30/10/23;31/10/23;"Carton brun";0;0;"Emballages papier - carton"
17068;1536809;"340007";30/10/23;31/10/23;"Matériaux hors PTM";0;0;"Materiaux non valorisables"
17068;1536809;"340007";30/10/23;31/10/23;"PET transparent incolore et bleuté clair";1,16;0;"Flaconnages recyclables en plastique"
17068;1536809;"340007";30/10/23;31/10/23;"Fines alu";0,13;0;"Emballages métalliques"
17068;1536809;"340007";30/10/23;31/10/23;"Objets plastique valorisables (valo)";0;0;"Autres emb recyclables en plastique"
17068;1536809;"340007";30/10/23;31/10/23;"Sacs fermés contenant des OM brutes";0;0;"Materiaux non valorisables"
17069;1536851;"110021";31/10/23;31/10/23;"PE PP PS barquettes pots (valo)";0;0;"Autres emb recyclables en plastique"
17069;1536851;"110021";31/10/23;31/10/23;"PE films valorisables (valo)";0,61;0;"Autres emb recyclables en plastique"
17069;1536851;"110021";31/10/23;31/10/23;"PET Clair, barquettes, pot (valo)";0,25;0;"Autres emb recyclables en plastique"
17069;1536851;"110021";31/10/23;31/10/23;"Journaux et magazines";3,51;0;"Autres papiers recyclables"
17069;1536851;"110021";31/10/23;31/10/23;"ELA";0,19;0;"Emballages papier - carton"
17069;1536851;"110021";31/10/23;31/10/23;"PET autre et PVC";0,23;0;"Flaconnages recyclables en plastique"
17069;1536851;"110021";31/10/23;31/10/23;"Fines alu";0,12;0;"Emballages métalliques"
17069;1536851;"110021";31/10/23;31/10/23;"Verre recyclable";0;0;"Materiaux non valorisables"
17069;1536851;"110021";31/10/23;31/10/23;"PEHD translucide ou opaque";1,19;0;"Flaconnages recyclables en plastique"
17069;1536851;"110021";31/10/23;31/10/23;"Objets plastique valorisables (valo)";0;0;"Autres emb recyclables en plastique"
17069;1536851;"110021";31/10/23;31/10/23;"PE PP PS autre valorisable barquettes pots";0;0;"Materiaux non valorisables"
17069;1536851;"110021";31/10/23;31/10/23;"Non valorisables vrais";10,44;0;"Materiaux non valorisables"
17069;1536851;"110021";31/10/23;31/10/23;"Emballages recyclables en acier";0,15;0;"Emballages métalliques"
17069;1536851;"110021";31/10/23;31/10/23;"Carton plat et carton ondulé imprimé";21,93;0;"Emballages papier - carton"
17069;1536851;"110021";31/10/23;31/10/23;"Matériaux hors PTM";0;0;"Materiaux non valorisables"
17069;1536851;"110021";31/10/23;31/10/23;"GM";0,75;0;"Autres papiers recyclables"
17069;1536851;"110021";31/10/23;31/10/23;"Carton brun";0;0;"Emballages papier - carton"
17069;1536851;"110021";31/10/23;31/10/23;"PE films valorisables";0;0;"Autres emb recyclables en plastique"
17069;1536851;"110021";31/10/23;31/10/23;"PET Clair, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
17069;1536851;"110021";31/10/23;31/10/23;"Recyclables souillés";0;0;"Materiaux non valorisables"
17069;1536851;"110021";31/10/23;31/10/23;"PET Foncé, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
17069;1536851;"110021";31/10/23;31/10/23;"Sacs fermés contenant des OM brutes";0;0;"Materiaux non valorisables"
17069;1536851;"110021";31/10/23;31/10/23;"PET transparent incolore et bleuté clair";0,88;0;"Flaconnages recyclables en plastique"
17069;1536851;"110021";31/10/23;31/10/23;"Recyclables imbriqués";0;0;"Materiaux non valorisables"
17069;1536851;"110021";31/10/23;31/10/23;"Eléments fins non triables";0;0;"Materiaux non valorisables"
17069;1536851;"110021";31/10/23;31/10/23;"autre plastique non valorisable";0,58;0;"Materiaux non valorisables"
17069;1536851;"110021";31/10/23;31/10/23;"PET Foncé, barquettes, pot (valo)";0;0;""
17069;1536851;"110021";31/10/23;31/10/23;"Emballages recyclables en aluminium";0,04;0;"Emballages métalliques"
17069;1536851;"110021";31/10/23;31/10/23;"Récurrence carton plats et ondulé imprimé";0;0;"Emballages papier - carton"
17067;1536563;"120030";26/10/23;27/10/23;"PE PP PS autre valorisable barquettes pots";0;0;"Materiaux non valorisables"
17068;1536809;"340007";30/10/23;31/10/23;"Verre recyclable";0;0;"Materiaux non valorisables"
17069;1536851;"110021";31/10/23;31/10/23;"autre plastique valorisable (objets)";0;0;"Materiaux non valorisables"
17070;1537057;"131001";02/11/23;02/11/23;"Recyclables souillés";0;0;"Materiaux non valorisables"
17070;1537057;"131001";02/11/23;02/11/23;"autre plastique valorisable (objets)";0;0;"Materiaux non valorisables"
17070;1537057;"131001";02/11/23;02/11/23;"Carton plat et carton ondulé imprimé";8,99;0;"Emballages papier - carton"
17070;1537057;"131001";02/11/23;02/11/23;"Non valorisables vrais";25,62;0;"Materiaux non valorisables"
17070;1537057;"131001";02/11/23;02/11/23;"PE films valorisables (valo)";0,45;0;"Autres emb recyclables en plastique"
17070;1537057;"131001";02/11/23;02/11/23;"PE PP PS autre valorisable barquettes pots";0;0;"Materiaux non valorisables"
17070;1537057;"131001";02/11/23;02/11/23;"PET Foncé, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
17070;1537057;"131001";02/11/23;02/11/23;"Emballages recyclables en aluminium";0,08;0;"Emballages métalliques"
17070;1537057;"131001";02/11/23;02/11/23;"Eléments fins non triables";0;0;"Materiaux non valorisables"
17070;1537057;"131001";02/11/23;02/11/23;"Fines alu";0,05;0;"Emballages métalliques"
17070;1537057;"131001";02/11/23;02/11/23;"Récurrence carton plats et ondulé imprimé";0;0;"Emballages papier - carton"
17070;1537057;"131001";02/11/23;02/11/23;"Matériaux hors PTM";0;0;"Materiaux non valorisables"
17070;1537057;"131001";02/11/23;02/11/23;"Sacs fermés contenant des OM brutes";0;0;"Materiaux non valorisables"
17070;1537057;"131001";02/11/23;02/11/23;"Recyclables imbriqués";0;0;"Materiaux non valorisables"
17070;1537057;"131001";02/11/23;02/11/23;"Carton brun";0;0;"Emballages papier - carton"
17070;1537057;"131001";02/11/23;02/11/23;"PE films valorisables";0;0;"Autres emb recyclables en plastique"
17070;1537057;"131001";02/11/23;02/11/23;"ELA";0,52;0;"Emballages papier - carton"
17070;1537057;"131001";02/11/23;02/11/23;"PET Clair, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
17070;1537057;"131001";02/11/23;02/11/23;"Verre recyclable";0;0;"Materiaux non valorisables"
17070;1537057;"131001";02/11/23;02/11/23;"PE PP PS barquettes pots (valo)";0;0;"Autres emb recyclables en plastique"
17070;1537057;"131001";02/11/23;02/11/23;"Objets plastique valorisables (valo)";0;0;"Autres emb recyclables en plastique"
17070;1537057;"131001";02/11/23;02/11/23;"PET Foncé, barquettes, pot (valo)";0;0;""
17070;1537057;"131001";02/11/23;02/11/23;"Journaux et magazines";1,35;0;"Autres papiers recyclables"
17070;1537057;"131001";02/11/23;02/11/23;"PEHD translucide ou opaque";1,74;0;"Flaconnages recyclables en plastique"
17070;1537057;"131001";02/11/23;02/11/23;"PET autre et PVC";0,18;0;"Flaconnages recyclables en plastique"
17070;1537057;"131001";02/11/23;02/11/23;"PET Clair, barquettes, pot (valo)";0,13;0;"Autres emb recyclables en plastique"
17070;1537057;"131001";02/11/23;02/11/23;"GM";0,75;0;"Autres papiers recyclables"
17070;1537057;"131001";02/11/23;02/11/23;"Emballages recyclables en acier";0,32;0;"Emballages métalliques"
17070;1537057;"131001";02/11/23;02/11/23;"PET transparent incolore et bleuté clair";0,39;0;"Flaconnages recyclables en plastique"
17072;1537660;"320018";08/11/23;08/11/23;"PEHD translucide ou opaque";0,85;0;"Flaconnages recyclables en plastique"
17074;1537707;"112009";08/11/23;08/11/23;"PET Clair, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
17075;1537822;"151005";09/11/23;09/11/23;"Eléments fins non triables";0;0;"Materiaux non valorisables"
17075;1537822;"151005";09/11/23;09/11/23;"Verre recyclable";0;0;"Materiaux non valorisables"
